icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,snapshot_time,speed_ms,speed_kmh,speed_anomaly,altitude_diff,altitude_anomaly,is_climbing,is_descending,vertical_rate_abs,vertical_anomaly,lat_bin,lon_bin
c0653f,ACA372,Canada,2026-04-29 13:24:00+00:00,1777469040,-97.1958,50.0182,1440.18,False,123.85,65.46,6.83,,1409.7,,False,0,2026-04-29 13:24:01+00:00,123.85,445.86,0,30.480000000000018,0,1,0,6.83,0,14,7
a67c3a,JBU606,United States,2026-04-29 13:19:07+00:00,1777468749,-71.4402,20.4481,9944.1,False,223.19,306.0,3.58,,10439.4,1130.0,False,0,2026-04-29 13:24:01+00:00,223.19,803.484,0,-495.2999999999993,0,1,0,3.58,0,10,10
a38527,FFT1441,United States,2026-04-29 13:24:01+00:00,1777469041,-84.5815,37.3323,10972.8,False,231.55,11.53,0.0,,11224.26,6027.0,False,0,2026-04-29 13:24:01+00:00,231.55,833.58,0,-251.46000000000095,0,0,0,0.0,0,12,9
c05218,ROU1662,Canada,2026-04-29 13:24:01+00:00,1777469041,-82.4064,40.6693,10965.18,False,207.78,195.07,0.0,,11033.76,7125.0,False,0,2026-04-29 13:24:01+00:00,207.78,748.008,0,-68.57999999999993,0,0,0,0.0,0,13,9
a1a853,CNS45,United States,2026-04-29 13:24:00+00:00,1777469040,-84.4007,36.6172,7924.8,False,108.03,319.64,0.0,,8138.16,2632.0,False,0,2026-04-29 13:24:01+00:00,108.03,388.908,0,-213.35999999999967,0,0,0,0.0,0,12,9
ab5933,JRE830,United States,2026-04-29 13:24:01+00:00,1777469041,-80.9853,34.487,5585.46,False,193.97,184.26,8.78,,5737.86,7231.0,False,0,2026-04-29 13:24:01+00:00,193.97,698.292,0,-152.39999999999964,0,1,0,8.78,0,12,9
48506d,TFL941F,Kingdom of the Netherlands,2026-04-29 13:24:01+00:00,1777469041,-9.8526,53.9249,12176.76,False,257.2,273.55,0.33,,12352.02,2117.0,False,0,2026-04-29 13:24:01+00:00,257.2,925.92,0,-175.26000000000022,0,1,0,0.33,0,15,16
a7ff34,SKW6401,United States,2026-04-29 13:24:00+00:00,1777469040,-116.0658,36.3936,11277.6,False,267.57,116.61,0.33,,11536.68,,False,0,2026-04-29 13:24:01+00:00,267.57,963.252,0,-259.0799999999999,0,1,0,0.33,0,12,5
0b408a,TGMGP,Guatemala,2026-04-29 13:24:00+00:00,1777469040,-90.6394,14.4818,1592.58,False,60.82,188.27,-3.58,,1661.16,1622.0,False,0,2026-04-29 13:24:01+00:00,60.82,218.952,0,-68.58000000000015,0,0,1,3.58,0,9,8
a5ac3b,AAL1412,United States,2026-04-29 13:24:01+00:00,1777469041,-115.0624,33.6046,10043.16,False,277.42,91.81,4.55,,10386.06,,False,0,2026-04-29 13:24:01+00:00,277.42,998.7120000000001,0,-342.89999999999964,0,1,0,4.55,0,12,5
4aaa4d,HMF006,Sweden,2026-04-29 13:23:35+00:00,1777469015,14.102,55.9953,312.42,False,56.54,187.32,-2.93,,586.74,,False,0,2026-04-29 13:24:01+00:00,56.54,203.544,0,-274.32,0,0,1,2.93,0,15,19
a38513,N326EW,United States,2026-04-29 13:24:01+00:00,1777469041,-86.3949,32.4827,12496.8,False,252.04,166.3,-0.33,,12923.52,6271.0,False,0,2026-04-29 13:24:01+00:00,252.04,907.3439999999999,0,-426.72000000000116,0,0,1,0.33,0,11,8
a740a0,PFA258,United States,2026-04-29 13:23:19+00:00,1777469000,-80.7365,27.295,1287.78,False,54.48,219.25,0.0,,1341.12,,False,0,2026-04-29 13:24:01+00:00,54.48,196.128,0,-53.33999999999992,0,0,0,0.0,0,11,9
a67c72,SKQ53,United States,2026-04-29 13:24:00+00:00,1777469041,-77.5809,38.7448,9753.6,False,178.15,211.9,0.0,,9944.1,7521.0,False,0,2026-04-29 13:24:01+00:00,178.15,641.34,0,-190.5,0,0,0,0.0,0,12,9
0d099a,VIV2024,Mexico,2026-04-29 13:24:01+00:00,1777469041,-89.6737,20.8338,11574.78,False,223.27,269.87,-0.33,,12260.58,,False,0,2026-04-29 13:24:01+00:00,223.27,803.772,0,-685.7999999999993,0,0,1,0.33,0,10,8
0c605d,BWA527,Trinidad and Tobago,2026-04-29 13:23:18+00:00,1777469003,-62.0713,12.0574,10668.0,False,249.29,145.42,0.0,,11330.94,,False,0,2026-04-29 13:24:01+00:00,249.29,897.444,0,-662.9400000000005,0,0,0,0.0,0,8,11
aa5a0e,RPA3631,United States,2026-04-29 13:24:01+00:00,1777469041,-85.162,40.9573,10363.2,False,207.06,296.57,0.0,,10355.58,170.0,False,0,2026-04-29 13:24:01+00:00,207.06,745.416,0,7.6200000000008,0,0,0,0.0,0,13,9
a80c44,N6178W,United States,2026-04-29 13:24:00+00:00,1777469041,-81.3393,25.1935,3634.74,False,81.02,347.91,0.0,,3741.42,,False,0,2026-04-29 13:24:01+00:00,81.02,291.67199999999997,0,-106.68000000000029,0,0,0,0.0,0,10,9
0c6061,BWA484,Trinidad and Tobago,2026-04-29 13:23:59+00:00,1777469040,-61.5612,11.2824,6941.82,False,220.16,326.05,5.85,,7338.06,,False,0,2026-04-29 13:24:01+00:00,220.16,792.576,0,-396.2400000000007,0,1,0,5.85,0,8,11
acc913,N9228L,United States,2026-04-29 13:21:59+00:00,1777468921,-72.8752,40.8198,38.1,False,29.47,45.71,-2.28,,22.86,,False,0,2026-04-29 13:24:01+00:00,29.47,106.092,0,15.240000000000002,0,0,1,2.28,0,13,10
0b4070,TGSBO,Guatemala,2026-04-29 13:23:59+00:00,1777469040,-89.9612,14.6603,3139.44,False,89.11,233.92,0.0,,3291.84,2732.0,False,0,2026-04-29 13:24:01+00:00,89.11,320.796,0,-152.4000000000001,0,0,0,0.0,0,9,8
c05220,ROU1794,Canada,2026-04-29 13:24:00+00:00,1777469041,-79.5842,27.3591,11582.4,False,234.63,135.27,0.0,,12100.56,4130.0,False,0,2026-04-29 13:24:01+00:00,234.63,844.668,0,-518.1599999999999,0,0,0,0.0,0,11,9
780561,CES551,China,2026-04-29 13:23:53+00:00,1777469040,44.3787,61.6671,9753.6,False,244.23,263.83,0.0,,9326.88,,False,0,2026-04-29 13:24:01+00:00,244.23,879.228,0,426.72000000000116,0,0,0,0.0,0,16,22
71c209,KAL091,Republic of Korea,2026-04-29 13:24:01+00:00,1777469041,-78.3235,44.3708,10668.0,False,261.49,118.43,0.0,,10637.52,7422.0,False,0,2026-04-29 13:24:01+00:00,261.49,941.364,0,30.479999999999563,0,0,0,0.0,0,13,9
4408fd,TAY813,Austria,2026-04-29 13:24:00+00:00,1777469040,-73.7427,40.6549,3543.3,False,157.09,163.64,-11.7,,3573.78,6713.0,False,0,2026-04-29 13:24:01+00:00,157.09,565.524,0,-30.480000000000018,0,0,1,11.7,0,13,10
a7ec24,N6098F,United States,2026-04-29 13:24:00+00:00,1777469040,-74.318,39.9341,106.68,False,31.42,129.69,-3.25,,99.06,,False,0,2026-04-29 13:24:01+00:00,31.42,113.11200000000001,0,7.6200000000000045,0,0,1,3.25,0,13,10
a06bd3,AAL804,United States,2026-04-29 13:24:00+00:00,1777469041,-99.8909,37.7213,10363.2,False,172.69,255.51,0.0,,10546.08,1455.0,False,0,2026-04-29 13:24:01+00:00,172.69,621.684,0,-182.8799999999992,0,0,0,0.0,0,12,7
ac0fb6,SWA3609,United States,2026-04-29 13:24:01+00:00,1777469041,-91.0997,35.7932,10058.4,False,289.02,93.06,0.33,,10355.58,,False,0,2026-04-29 13:24:01+00:00,289.02,1040.472,0,-297.1800000000003,0,1,0,0.33,0,12,8
0d0947,VIV4179,Mexico,2026-04-29 13:24:01+00:00,1777469041,-100.1934,25.8263,922.02,False,86.82,121.43,-3.25,,922.02,,False,0,2026-04-29 13:24:01+00:00,86.82,312.55199999999996,0,0.0,0,0,1,3.25,0,10,7
4bca66,RHH124,Turkey,2026-04-29 13:21:36+00:00,1777469041,44.676,41.3902,11582.4,False,221.92,272.39,-0.33,,11704.32,7256.0,False,0,2026-04-29 13:24:01+00:00,221.92,798.9119999999999,0,-121.92000000000007,0,0,1,0.33,0,13,22
4bca62,RHH131,Turkey,2026-04-29 13:24:00+00:00,1777469040,19.9702,48.4343,13106.4,False,208.92,301.3,0.33,,13083.54,6153.0,False,0,2026-04-29 13:24:01+00:00,208.92,752.112,0,22.859999999998763,1,1,0,0.33,0,14,19
e49929,CO127,Brazil,2026-04-29 13:22:57+00:00,1777468977,-47.3356,-22.0582,1356.36,False,56.41,347.36,-3.58,,1569.72,,False,0,2026-04-29 13:24:01+00:00,56.41,203.076,0,-213.36000000000013,0,0,1,3.58,0,3,12
a2b560,N274AH,United States,2026-04-29 13:24:00+00:00,1777469040,-84.5984,32.9126,3329.94,False,159.5,105.34,0.0,,3444.24,5202.0,False,0,2026-04-29 13:24:01+00:00,159.5,574.2,0,-114.29999999999973,0,0,0,0.0,0,12,9
406e66,EZY984M,United Kingdom,2026-04-29 13:24:01+00:00,1777469041,-4.7377,55.3508,7315.2,False,190.5,214.55,0.0,,7581.9,4455.0,False,0,2026-04-29 13:24:01+00:00,190.5,685.8000000000001,0,-266.6999999999998,0,0,0,0.0,0,15,17
406e69,EZY53ML,United Kingdom,2026-04-29 13:24:00+00:00,1777469040,-3.8479,49.5796,9144.0,False,254.07,25.16,0.0,,9273.54,7461.0,False,0,2026-04-29 13:24:01+00:00,254.07,914.652,0,-129.54000000000087,0,0,0,0.0,0,14,17
503cf6,LYDZH,Lithuania,2026-04-29 13:24:00+00:00,1777469041,22.0506,53.2147,3665.22,False,100.32,207.48,-0.65,,3619.5,7020.0,False,0,2026-04-29 13:24:01+00:00,100.32,361.152,0,45.7199999999998,0,0,1,0.65,0,15,20
406e58,GCIRW,United Kingdom,2026-04-29 13:24:00+00:00,1777469040,-3.0191,53.8264,533.4,False,37.78,353.75,1.63,,701.04,,False,0,2026-04-29 13:24:01+00:00,37.78,136.008,0,-167.64,0,1,0,1.63,0,15,17
0d0963,VIV8010,Mexico,2026-04-29 13:24:01+00:00,1777469041,-100.5842,26.664,8016.24,False,242.53,110.36,-9.43,,8542.02,,False,0,2026-04-29 13:24:01+00:00,242.53,873.1080000000001,0,-525.7800000000007,0,0,1,9.43,0,11,7
3dadb7,DGMAP,Germany,2026-04-29 13:24:01+00:00,1777469041,7.2784,51.1706,1653.54,False,64.92,273.18,1.3,,1790.7,21.0,False,0,2026-04-29 13:24:01+00:00,64.92,233.71200000000002,0,-137.16000000000008,0,1,0,1.3,0,14,18
ac77d3,AAL1464,United States,2026-04-29 13:24:00+00:00,1777469040,-101.623,40.7609,10972.8,False,194.87,243.5,0.0,,11003.28,5716.0,False,0,2026-04-29 13:24:01+00:00,194.87,701.532,0,-30.480000000001382,0,0,0,0.0,0,13,7
aba7be,N850EB,United States,2026-04-29 13:24:00+00:00,1777469040,-82.8446,28.2877,1478.28,False,79.9,199.95,0.0,,1546.86,,False,0,2026-04-29 13:24:01+00:00,79.9,287.64000000000004,0,-68.57999999999993,0,0,0,0.0,0,11,9
a3d568,UPS2859,United States,2026-04-29 13:24:01+00:00,1777469041,-112.1386,33.3828,6873.24,False,203.15,279.92,20.48,,7086.6,,False,0,2026-04-29 13:24:01+00:00,203.15,731.34,0,-213.36000000000058,0,1,0,20.48,0,12,6
ab44ae,AAY984,United States,2026-04-29 13:24:00+00:00,1777469041,-82.7612,28.0033,2598.42,False,149.66,355.47,14.31,,2712.72,2102.0,False,0,2026-04-29 13:24:01+00:00,149.66,538.776,0,-114.29999999999973,0,1,0,14.31,0,11,9
50801f,ADB315F,Ukraine,2026-04-29 13:24:01+00:00,1777469041,8.7673,45.5072,861.06,False,81.6,346.14,-4.23,,952.5,1000.0,False,0,2026-04-29 13:24:01+00:00,81.6,293.76,0,-91.44000000000005,0,0,1,4.23,0,14,18
44d068,BEL6PR,Belgium,2026-04-29 13:24:00+00:00,1777469040,4.6886,50.9463,1508.76,False,126.16,75.11,12.35,,1638.3,1000.0,False,0,2026-04-29 13:24:01+00:00,126.16,454.176,0,-129.53999999999996,0,1,0,12.35,0,14,18
50801b,ADB324F,Ukraine,2026-04-29 13:24:01+00:00,1777469041,11.2318,48.7652,9738.36,False,203.17,354.33,-2.6,,9829.8,1000.0,False,0,2026-04-29 13:24:01+00:00,203.17,731.4119999999999,0,-91.43999999999869,0,0,1,2.6,0,14,19
a1a87e,MXY293,United States,2026-04-29 13:24:00+00:00,1777469040,-74.6,39.1026,9075.42,False,251.49,39.36,-11.38,,9265.92,6564.0,False,0,2026-04-29 13:24:01+00:00,251.49,905.364,0,-190.5,0,0,1,11.38,0,13,10
a52898,UAL2051,United States,2026-04-29 13:24:01+00:00,1777469041,-103.4888,39.5605,10363.2,False,178.73,276.78,0.0,,10469.88,,False,0,2026-04-29 13:24:01+00:00,178.73,643.428,0,-106.67999999999847,0,0,0,0.0,0,13,7
a3c22a,N341MT,United States,2026-04-29 13:24:00+00:00,1777469040,-88.0761,42.207,784.86,False,79.73,289.6,2.93,,739.14,,False,0,2026-04-29 13:24:01+00:00,79.73,287.028,0,45.72000000000003,0,1,0,2.93,0,13,8
486363,PHHLC,Kingdom of the Netherlands,2026-04-29 13:24:00+00:00,1777469040,6.3439,52.9313,792.48,False,49.32,59.96,-0.33,,960.12,7001.0,False,0,2026-04-29 13:24:01+00:00,49.32,177.552,0,-167.64,0,0,1,0.33,0,15,18
406e2e,EXS74TD,United Kingdom,2026-04-29 13:24:00+00:00,1777469040,25.1244,41.1046,11887.2,False,243.05,136.2,0.0,,12009.12,4660.0,False,0,2026-04-29 13:24:01+00:00,243.05,874.98,0,-121.92000000000007,0,0,0,0.0,0,13,20
a81eb1,N622LM,United States,2026-04-29 13:24:01+00:00,1777469041,-90.8767,35.9062,13106.4,False,264.79,50.12,0.0,,13395.96,2267.0,False,0,2026-04-29 13:24:01+00:00,264.79,953.2440000000001,0,-289.5599999999995,1,0,0,0.0,0,12,8
a6deb0,N5415F,United States,2026-04-29 13:23:48+00:00,1777469031,-96.0725,30.2852,975.36,False,42.5,218.12,-1.63,,975.36,,False,0,2026-04-29 13:24:01+00:00,42.5,153.0,0,0.0,0,0,1,1.63,0,11,7
aaaa11,N7866Y,United States,2026-04-29 13:24:01+00:00,1777469041,-74.2797,40.9376,579.12,False,55.8,214.86,0.0,,548.64,,False,0,2026-04-29 13:24:01+00:00,55.8,200.88,0,30.480000000000018,0,0,0,0.0,0,13,10
4408d8,GCK40,Austria,2026-04-29 13:23:57+00:00,1777469040,16.7901,48.6329,4328.16,False,175.94,359.66,15.28,,4404.36,1000.0,False,0,2026-04-29 13:24:01+00:00,175.94,633.384,0,-76.19999999999982,0,1,0,15.28,0,14,19
0d0984,VOI5607,Mexico,2026-04-29 13:24:01+00:00,1777469041,-99.1014,23.9313,11887.2,False,205.79,347.14,0.0,,12573.0,,False,0,2026-04-29 13:24:01+00:00,205.79,740.8439999999999,0,-685.7999999999993,0,0,0,0.0,0,10,7
4aaa6c,DFL5910,Sweden,2026-04-29 13:20:37+00:00,1777468837,18.1509,58.3367,160.02,False,58.0,173.38,-0.33,,304.8,6745.0,False,0,2026-04-29 13:24:01+00:00,58.0,208.8,0,-144.78,0,0,1,0.33,0,16,19
a8881e,QXE2091,United States,2026-04-29 13:20:55+00:00,1777468957,-117.3652,42.8851,8999.22,False,217.49,231.53,8.13,,9090.66,,False,0,2026-04-29 13:24:01+00:00,217.49,782.964,0,-91.44000000000051,0,1,0,8.13,0,13,5
a37279,EPI385,United States,2026-04-29 13:24:00+00:00,1777469040,-80.8796,28.9629,1036.32,False,33.83,81.25,0.33,,1089.66,,False,0,2026-04-29 13:24:01+00:00,33.83,121.788,0,-53.340000000000146,0,1,0,0.33,0,11,9
406e9f,EXS49YF,United Kingdom,2026-04-29 13:19:17+00:00,1777468759,-16.9302,28.34,2621.28,False,141.35,191.76,-1.95,,2743.2,,False,0,2026-04-29 13:24:01+00:00,141.35,508.86,0,-121.91999999999962,0,0,1,1.95,0,11,16
4ba919,THY8WZ,Turkey,2026-04-29 13:24:00+00:00,1777469040,23.9075,46.3978,10972.8,False,197.83,324.74,0.0,,10919.46,1000.0,False,0,2026-04-29 13:24:01+00:00,197.83,712.1880000000001,0,53.340000000000146,0,0,0,0.0,0,14,20
ab57fc,KPO83,United States,2026-04-29 13:24:00+00:00,1777469040,-8.0795,37.0306,1973.58,False,110.88,281.78,24.06,,2019.3,5433.0,False,0,2026-04-29 13:24:01+00:00,110.88,399.168,0,-45.72000000000003,0,1,0,24.06,0,12,17
405b6a,EZY17WM,United Kingdom,2026-04-29 13:24:01+00:00,1777469041,-8.6597,41.586,11567.16,False,229.38,10.07,0.33,,11658.6,5224.0,False,0,2026-04-29 13:24:01+00:00,229.38,825.768,0,-91.44000000000051,0,1,0,0.33,0,13,16
aba7dc,N850FG,United States,2026-04-29 13:24:00+00:00,1777469040,-74.8175,40.2722,129.54,False,29.25,219.29,1.95,,129.54,,False,0,2026-04-29 13:24:01+00:00,29.25,105.3,0,0.0,0,1,0,1.95,0,13,10
4ba90f,THY5EC,Turkey,2026-04-29 13:23:54+00:00,1777469039,20.5221,40.9007,10972.8,False,208.86,270.14,0.0,,11155.68,2305.0,False,0,2026-04-29 13:24:01+00:00,208.86,751.8960000000001,0,-182.88000000000102,0,0,0,0.0,0,13,20
71c275,KAL475,Republic of Korea,2026-04-29 13:19:16+00:00,1777468756,118.6636,19.8617,10668.0,False,228.45,225.0,0.0,,11376.66,,False,0,2026-04-29 13:24:01+00:00,228.45,822.42,0,-708.6599999999999,0,0,0,0.0,0,9,30
a037b2,DAL454,United States,2026-04-29 13:24:01+00:00,1777469041,-95.5515,33.2724,7559.04,False,247.05,67.6,6.18,,7863.84,,False,0,2026-04-29 13:24:01+00:00,247.05,889.3800000000001,0,-304.8000000000002,0,1,0,6.18,0,12,8
a37265,DAL2717,United States,2026-04-29 13:24:00+00:00,1777469041,-94.3163,41.8283,10660.38,False,236.27,20.92,-0.33,,10599.42,4335.0,True,0,2026-04-29 13:24:01+00:00,236.27,850.572,0,60.95999999999913,0,0,1,0.33,0,13,8
a037b9,DAL2133,United States,2026-04-29 13:24:01+00:00,1777469041,-74.0637,40.6438,1264.92,False,137.65,24.75,-6.18,,1257.3,3056.0,False,0,2026-04-29 13:24:01+00:00,137.65,495.54,0,7.620000000000118,0,0,1,6.18,0,13,10
aa7fa1,DAL372,United States,2026-04-29 13:24:00+00:00,1777469041,-92.1508,41.6173,10972.8,False,200.34,291.23,0.0,,10949.94,1613.0,False,0,2026-04-29 13:24:01+00:00,200.34,721.224,0,22.859999999998763,0,0,0,0.0,0,13,8
4012da,IOS257,United Kingdom,2026-04-29 13:24:00+00:00,1777469040,-5.2836,50.3285,1203.96,False,93.45,245.27,-1.95,,1310.64,,False,0,2026-04-29 13:24:01+00:00,93.45,336.42,0,-106.68000000000006,0,0,1,1.95,0,14,17
405b66,EZY36DH,United Kingdom,2026-04-29 13:24:01+00:00,1777469041,-0.5574,39.2753,5311.14,False,150.52,195.46,-3.58,,5471.16,7707.0,False,0,2026-04-29 13:24:01+00:00,150.52,541.8720000000001,0,-160.01999999999953,0,0,1,3.58,0,13,17
a3725a,DAL2668,United States,2026-04-29 13:24:01+00:00,1777469041,-89.4652,43.5913,10363.2,False,219.57,323.48,0.0,,10233.66,3130.0,False,0,2026-04-29 13:24:01+00:00,219.57,790.452,0,129.54000000000087,0,0,0,0.0,0,13,8
4ba91a,THY8TY,Turkey,2026-04-29 13:24:00+00:00,1777469040,-0.7961,35.2591,12192.0,False,205.52,244.97,0.0,,12481.56,,False,0,2026-04-29 13:24:01+00:00,205.52,739.8720000000001,0,-289.5599999999995,0,0,0,0.0,0,12,17
405b64,EZY45WJ,United Kingdom,2026-04-29 13:23:24+00:00,1777469006,-0.3847,51.8719,83.82,False,61.05,73.86,-3.25,,228.6,6325.0,False,0,2026-04-29 13:24:01+00:00,61.05,219.78,0,-144.78,0,0,1,3.25,0,15,17
e48614,GLO1794,Brazil,2026-04-29 13:18:04+00:00,1777468772,-49.523,-23.6958,11582.4,False,230.45,193.82,0.33,,12260.58,,False,0,2026-04-29 13:24:01+00:00,230.45,829.62,0,-678.1800000000003,0,1,0,0.33,0,2,12
acb4c1,DAL2844,United States,2026-04-29 13:23:38+00:00,1777469018,-117.0597,36.9148,11582.4,False,222.28,332.43,0.0,,11818.62,1002.0,False,0,2026-04-29 13:24:01+00:00,222.28,800.208,0,-236.22000000000116,0,0,0,0.0,0,12,5
44f684,,Belgium,2026-04-29 13:23:50+00:00,1777469030,5.092,49.8913,579.12,False,120.71,213.35,2.28,,693.42,,False,0,2026-04-29 13:24:01+00:00,120.71,434.556,0,-114.29999999999995,0,1,0,2.28,0,14,18
ad1d51,PHM106,United States,2026-04-29 13:21:54+00:00,1777468914,-90.4405,29.4336,419.1,False,77.09,305.49,-2.28,,502.92,,False,0,2026-04-29 13:24:01+00:00,77.09,277.524,0,-83.82,0,0,1,2.28,0,11,8
a3724b,N321CT,United States,2026-04-29 13:19:40+00:00,1777468789,-74.8074,39.9456,68.58,False,34.02,176.53,-4.55,,53.34,,False,0,2026-04-29 13:24:01+00:00,34.02,122.47200000000001,0,15.239999999999995,0,0,1,4.55,0,13,10
a49232,FFT4420,United States,2026-04-29 13:24:00+00:00,1777469041,-66.248,18.6186,1447.8,False,138.5,165.81,-7.15,,1485.9,,False,0,2026-04-29 13:24:01+00:00,138.5,498.6,0,-38.100000000000136,0,0,1,7.15,0,9,11
ac51b2,AAL1438,United States,2026-04-29 13:24:00+00:00,1777469040,-90.5306,35.9652,10668.0,False,266.72,49.46,0.0,,10965.18,2236.0,False,0,2026-04-29 13:24:01+00:00,266.72,960.1920000000001,0,-297.1800000000003,0,0,0,0.0,0,12,8
a7ec9c,N61CE,United States,2026-04-29 13:24:00+00:00,1777469040,-104.7303,39.9224,1767.84,False,70.96,279.6,0.0,,1805.94,465.0,False,0,2026-04-29 13:24:01+00:00,70.96,255.456,0,-38.100000000000136,0,0,0,0.0,0,13,7
a3e861,N3509A,United States,2026-04-29 13:19:08+00:00,1777468748,-87.6545,41.3774,350.52,False,36.88,300.14,-2.6,,342.9,,False,0,2026-04-29 13:24:01+00:00,36.88,132.768,0,7.6200000000000045,0,0,1,2.6,0,13,8
a993f4,N716SN,United States,2026-04-29 13:24:00+00:00,1777469040,-85.604,37.3891,12496.8,False,206.15,15.04,-0.33,,12740.64,,False,0,2026-04-29 13:24:01+00:00,206.15,742.14,0,-243.84000000000015,0,0,1,0.33,0,12,9
4ba905,TKJ2PC,Turkey,2026-04-29 13:24:00+00:00,1777469041,30.9804,37.9106,10363.2,False,213.32,325.81,0.0,,10553.7,2576.0,False,0,2026-04-29 13:24:01+00:00,213.32,767.952,0,-190.5,0,0,0,0.0,0,12,21
3423c3,IBE04TW,Spain,2026-04-29 13:24:00+00:00,1777469041,-3.3983,40.8602,2301.24,False,103.1,242.03,-8.13,,2377.44,1000.0,False,0,2026-04-29 13:24:01+00:00,103.1,371.15999999999997,0,-76.20000000000027,0,0,1,8.13,0,13,17
71c286,AAR1035,Republic of Korea,2026-04-29 13:24:00+00:00,1777469040,128.1953,36.772,4876.8,False,189.97,290.45,-1.3,,4983.48,3120.0,False,0,2026-04-29 13:24:01+00:00,189.97,683.892,0,-106.67999999999938,0,0,1,1.3,0,12,31
78180a,CSN308,China,2026-04-29 13:24:01+00:00,1777469041,22.6629,58.0041,11277.6,False,233.14,70.81,0.0,,11125.2,172.0,False,0,2026-04-29 13:24:01+00:00,233.14,839.304,0,152.39999999999964,0,0,0,0.0,0,16,20
3424d4,VLG35WR,Spain,2026-04-29 13:24:01+00:00,1777469041,-4.3366,36.5895,2011.68,False,127.83,100.9,15.61,,2080.26,,False,0,2026-04-29 13:24:01+00:00,127.83,460.188,0,-68.58000000000015,0,1,0,15.61,0,12,17
ae0881,GOAT39,United States,2026-04-29 13:24:00+00:00,1777469040,-98.231,29.4515,2049.78,False,81.23,117.54,14.63,,2141.22,,False,0,2026-04-29 13:24:01+00:00,81.23,292.428,0,-91.4399999999996,0,1,0,14.63,0,11,7
3424d1,VLG3KT,Spain,2026-04-29 13:24:01+00:00,1777469041,-5.9659,36.5536,3840.48,False,174.37,77.56,4.88,,3962.4,5106.0,False,0,2026-04-29 13:24:01+00:00,174.37,627.7320000000001,0,-121.92000000000007,0,1,0,4.88,0,12,17
c050c4,ACA130,Canada,2026-04-29 13:24:01+00:00,1777469041,-98.6501,49.8365,11887.2,False,247.49,101.15,0.0,,11681.46,1303.0,False,0,2026-04-29 13:24:01+00:00,247.49,890.964,0,205.7400000000016,0,0,0,0.0,0,14,7
c050c5,ACA203,Canada,2026-04-29 13:24:01+00:00,1777469041,-119.8447,50.0499,10972.8,False,222.1,250.52,0.0,,10995.66,,False,0,2026-04-29 13:24:01+00:00,222.1,799.56,0,-22.860000000000582,0,0,0,0.0,0,14,5
ac523c,UAL351,United States,2026-04-29 13:24:00+00:00,1777469041,-83.2742,41.1293,11582.4,False,195.6,276.19,0.33,,11612.88,4072.0,False,0,2026-04-29 13:24:01+00:00,195.6,704.16,0,-30.479999999999563,0,1,0,0.33,0,13,9
ab3275,SKW3878,United States,2026-04-29 13:24:00+00:00,1777469040,-79.056,40.98,8046.72,False,253.31,94.31,-7.8,,8138.16,7425.0,False,0,2026-04-29 13:24:01+00:00,253.31,911.916,0,-91.4399999999996,0,0,1,7.8,0,13,9
a4f59c,AAL3318,United States,2026-04-29 13:24:01+00:00,1777469041,-99.8963,36.2525,11285.22,False,295.1,76.59,0.0,,11590.02,,False,0,2026-04-29 13:24:01+00:00,295.1,1062.3600000000001,0,-304.8000000000011,0,0,0,0.0,0,12,7
7817b4,CSN348,China,2026-04-29 12:59:45+00:00,1777469039,26.6044,58.6422,9448.8,False,226.32,70.62,0.0,,9235.44,254.0,False,0,2026-04-29 13:24:01+00:00,226.32,814.752,0,213.35999999999876,0,0,0,0.0,0,16,20
ac6596,SWA2439,United States,2026-04-29 13:24:00+00:00,1777469040,-98.3338,38.8947,11582.4,False,178.29,266.69,0.0,,11711.94,515.0,False,0,2026-04-29 13:24:01+00:00,178.29,641.8439999999999,0,-129.54000000000087,0,0,0,0.0,0,12,7
0aca5d,AVA021,Colombia,2026-04-29 13:24:00+00:00,1777469040,-80.325,32.4301,10972.8,False,225.78,208.14,0.0,,11391.9,1634.0,False,0,2026-04-29 13:24:01+00:00,225.78,812.808,0,-419.10000000000036,0,0,0,0.0,0,11,9
a05a0e,N1212G,United States,2026-04-29 13:24:01+00:00,1777469041,-90.8009,42.132,906.78,False,55.68,324.4,3.58,,899.16,,False,0,2026-04-29 13:24:01+00:00,55.68,200.448,0,7.6200000000000045,0,1,0,3.58,0,13,8
a05a25,UAL1217,United States,2026-04-29 13:24:00+00:00,1777469040,-96.5609,41.4273,11582.4,False,195.05,259.67,0.0,,11544.3,3126.0,False,0,2026-04-29 13:24:01+00:00,195.05,702.1800000000001,0,38.100000000000364,0,0,0,0.0,0,13,7
a6228a,N4949C,United States,2026-04-29 13:24:00+00:00,1777469040,-115.977,43.374,2994.66,False,91.61,100.68,-0.33,,3055.62,,False,0,2026-04-29 13:24:01+00:00,91.61,329.796,0,-60.960000000000036,0,0,1,0.33,0,13,5
e484c6,PREMK,Brazil,2026-04-29 13:22:44+00:00,1777468965,-47.276,-22.7736,1379.22,False,42.88,190.37,4.88,,1447.8,,False,0,2026-04-29 13:24:01+00:00,42.88,154.36800000000002,0,-68.57999999999993,0,1,0,4.88,0,3,12
